QueryName,ExecutionTime
year_wise_carrier_delays,4.848302841186523
year_wise_nas_delays,1.8293697834014893
year_wise_weather_delays,1.8578062057495117
year_wise_late_aircraft_delays,0.45802950859069824
year_wise_security_delays,0.8717107772827148
