QueryName,ExecutionTime
year_wise_carrier_delays,4.97515606880188
year_wise_nas_delays,0.8925251960754395
year_wise_weather_delays,0.6822559833526611
year_wise_late_aircraft_delays,0.5690312385559082
year_wise_security_delays,1.8723886013031006
