QueryName,ExecutionTime
year_wise_carrier_delays,5.348353862762451
year_wise_nas_delays,2.0104289054870605
year_wise_weather_delays,0.4944641590118408
year_wise_late_aircraft_delays,0.7013602256774902
year_wise_security_delays,0.41666507720947266
