QueryName,ExecutionTime
year_wise_carrier_delays,5.40207576751709
year_wise_nas_delays,1.9044809341430664
year_wise_weather_delays,0.5926609039306641
year_wise_late_aircraft_delays,0.8723604679107666
year_wise_security_delays,1.8006465435028076
