QueryName,ExecutionTime
year_wise_carrier_delays,3.944355010986328
year_wise_nas_delays,0.5469334125518799
year_wise_weather_delays,1.956099510192871
year_wise_late_aircraft_delays,0.4504826068878174
year_wise_security_delays,1.8411340713500977
